CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroupID,PassengerNumberID,GroupSize,CabinDeck,CabinNum,CabinSide,CabinSize,CabinNumSize,TotalSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55Cancrie,Destination_PSOJ318522,Destination_TRAPPIST1e
0,20.0,0,57.0,177.0,0.0,0.0,539.0,4590,1,1,7.0,747,2,1,2,773.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47.0,0,1294.0,0.0,5.0,0.0,0.0,4598,1,1,5.0,288,2,1,5,1299.0,0.0,0.0,1.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4599,1,1,7.0,752,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,4600,1,2,7.0,749,2,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,4600,2,2,7.0,749,2,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,37.0,0,1394.0,127.0,7.0,0.0,0.0,4601,1,1,6.0,863,3,1,3,1528.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25.0,0,104.0,0.0,780.0,165.0,0.0,4614,1,2,4.0,153,2,2,7,1049.0,0.0,0.0,1.0,0.0,0.0,1.0
0,26.0,0,981.0,0.0,20.0,5.0,0.0,4614,2,2,4.0,153,2,2,7,1006.0,0.0,0.0,1.0,1.0,0.0,0.0
0,23.0,0,0.0,0.0,0.0,419.0,0.0,4616,1,1,7.0,756,3,1,2,419.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46.0,1,537.0,0.0,768.0,3.0,0.0,4618,1,1,6.0,946,2,1,1,1308.0,0.0,0.0,1.0,0.0,0.0,1.0
0,23.0,0,3.0,0.0,3091.0,89.0,0.0,4619,1,1,6.0,867,3,1,2,3183.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4626,1,2,3.0,174,3,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,27.0,0,1218.0,236.0,0.0,1678.0,0.0,4626,2,2,3.0,174,3,2,10,3132.0,0.0,1.0,0.0,0.0,0.0,1.0
0,18.0,0,0.0,0.0,12.0,0.0,1421.0,4627,1,1,7.0,758,3,1,2,1433.0,1.0,0.0,0.0,0.0,0.0,1.0
0,63.0,0,0.0,0.0,421.0,341.0,2.0,4629,1,1,6.0,869,3,1,1,764.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,4636,1,1,7.0,160,2,108,113,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,4639,1,6,3.0,177,3,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,4639,2,6,3.0,177,3,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,37.0,0,3675.0,0.0,0.0,5482.0,1535.0,4639,3,6,3.0,177,3,6,12,10692.0,0.0,1.0,0.0,1.0,0.0,0.0
0,18.0,0,2195.0,2515.0,140.0,4072.0,345.0,4639,4,6,3.0,177,3,6,12,9267.0,0.0,1.0,0.0,1.0,0.0,0.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,4639,5,6,3.0,177,3,6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,31.0,0,0.0,0.0,0.0,0.0,0.0,4639,6,6,3.0,177,3,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,4647,1,1,7.0,761,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,0.0,1020.0,393.0,20.0,0.0,4660,1,1,7.0,764,3,1,2,1433.0,1.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,64.0,0.0,1214.0,523.0,0.0,4666,1,1,4.0,154,2,1,4,1801.0,0.0,0.0,1.0,0.0,0.0,1.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,4669,1,1,2.0,185,3,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,30.0,0,0.0,2506.0,0.0,419.0,528.0,4670,1,1,5.0,292,2,1,6,3453.0,0.0,1.0,0.0,0.0,0.0,1.0
0,7.0,0,0.0,0.0,0.0,0.0,0.0,4671,1,4,6.0,949,2,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,0.0,0.0,0.0,0.0,0.0,4671,2,4,6.0,949,2,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,68.0,0,0.0,0.0,0.0,0.0,0.0,4671,3,4,6.0,949,2,4,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,4671,4,4,6.0,949,2,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,23.0,0,355.0,0.0,0.0,1035.0,0.0,4674,1,1,6.0,877,3,1,1,1390.0,1.0,0.0,0.0,0.0,0.0,1.0
0,38.0,0,5333.0,6602.0,0.0,234.0,0.0,4675,1,2,3.0,149,2,2,3,12169.0,0.0,1.0,0.0,1.0,0.0,0.0
0,26.0,0,0.0,439.0,4460.0,2525.0,11225.0,4675,2,2,3.0,149,2,2,3,18649.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.0,0,55.0,2699.0,0.0,8096.0,198.0,4681,1,1,2.0,155,2,1,6,11048.0,0.0,1.0,0.0,1.0,0.0,0.0
0,43.0,0,0.0,0.0,0.0,0.0,0.0,4682,1,1,7.0,767,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,4683,1,2,6.0,953,2,2,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,25.0,0,247.0,0.0,1062.0,0.0,0.0,4683,2,2,6.0,953,2,2,2,1309.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,4685,1,1,6.0,879,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,23.0,0,6.0,0.0,1.0,783.0,18.0,4687,1,1,7.0,761,2,1,2,808.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,755.0,0.0,109.0,0.0,0.0,4688,1,1,6.0,880,3,1,1,864.0,1.0,0.0,0.0,0.0,0.0,1.0
0,45.0,0,413.0,835.0,1741.0,0.0,8443.0,4692,1,1,3.0,183,3,1,4,11432.0,0.0,1.0,0.0,0.0,0.0,1.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,4697,1,1,6.0,884,3,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,4698,1,1,6.0,954,2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,4700,1,1,2.0,157,2,1,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,11.0,0,0.0,0.0,0.0,0.0,0.0,4701,1,4,2.0,187,3,4,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,4701,2,4,2.0,187,3,4,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,4701,3,4,2.0,187,3,4,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,4701,4,4,2.0,187,3,4,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,4702,1,2,7.0,770,3,2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,20.0,0,416.0,205.0,0.0,0.0,0.0,4702,2,2,7.0,770,3,2,5,621.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,4703,1,2,3.0,184,3,2,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,4703,2,2,3.0,184,3,2,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,32.0,0,0.0,0.0,0.0,8.0,19.0,4705,1,2,3.0,185,3,2,7,27.0,0.0,1.0,0.0,0.0,0.0,1.0
0,32.0,0,10.0,924.0,0.0,56.0,2991.0,4705,2,2,3.0,185,3,2,7,3981.0,0.0,1.0,0.0,0.0,0.0,1.0
0,20.0,0,0.0,163.0,0.0,1279.0,0.0,4707,1,2,6.0,956,2,1,4,1442.0,1.0,0.0,0.0,0.0,0.0,1.0
0,50.0,0,0.0,0.0,0.0,0.0,0.0,4707,2,2,7.0,763,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,33.0,0,0.0,0.0,0.0,0.0,0.0,4715,1,1,2.0,188,3,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,47.0,0,6.0,328.0,0.0,0.0,382.0,4716,1,1,6.0,886,3,1,4,716.0,1.0,0.0,0.0,0.0,0.0,1.0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,4718,1,1,3.0,186,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,20.0,0,827.0,0.0,0.0,0.0,0.0,4722,1,1,6.0,960,2,1,2,827.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4724,1,1,4.0,157,2,1,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,24.0,0,617.0,9.0,83.0,0.0,0.0,4727,1,2,7.0,772,3,2,3,709.0,1.0,0.0,0.0,0.0,0.0,1.0
0,11.0,0,0.0,0.0,0.0,0.0,0.0,4727,2,2,7.0,772,3,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47.0,0,704.0,12.0,11.0,0.0,1638.0,4729,1,1,6.0,890,3,1,1,2365.0,0.0,0.0,1.0,0.0,0.0,1.0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,4731,1,1,7.0,768,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,35.0,0,1734.0,0.0,365.0,0.0,0.0,4734,1,1,5.0,295,2,1,9,2099.0,0.0,0.0,1.0,0.0,0.0,1.0
0,25.0,0,854.0,0.0,596.0,0.0,0.0,4735,1,1,6.0,891,3,1,1,1450.0,0.0,0.0,1.0,1.0,0.0,0.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,4736,1,1,6.0,892,3,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,20.0,0,0.0,40.0,9.0,120.0,622.0,4737,1,1,5.0,296,2,1,6,791.0,1.0,0.0,0.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,4740,1,1,7.0,774,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,1071.0,27.0,58.0,0.0,0.0,4742,1,1,6.0,894,3,1,1,1156.0,0.0,0.0,1.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,4745,1,1,7.0,769,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,4747,1,2,4.0,148,3,2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,33.0,0,0.0,1376.0,26.0,159.0,1649.0,4747,2,2,4.0,148,3,2,7,3210.0,0.0,1.0,0.0,0.0,0.0,1.0
0,16.0,0,262.0,0.0,1.0,825.0,0.0,4749,1,1,6.0,962,2,1,6,1088.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,390.0,98.0,0.0,278.0,39.0,4751,1,1,6.0,963,2,1,2,805.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,5.0,526.0,0.0,0.0,122.0,4760,1,1,6.0,898,3,1,2,653.0,1.0,0.0,0.0,1.0,0.0,0.0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,4761,1,3,7.0,770,2,2,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,4761,2,3,7.0,770,2,2,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,34.0,0,0.0,919.0,0.0,0.0,51.0,4761,3,3,6.0,967,2,1,1,970.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.0,0,0.0,0.0,0.0,0.0,0.0,4765,1,1,7.0,771,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,4766,1,1,6.0,899,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,20.0,0,43.0,443.0,642.0,0.0,0.0,4767,1,1,6.0,970,2,1,1,1128.0,1.0,0.0,0.0,0.0,0.0,1.0
0,56.0,0,0.0,2345.0,39.0,338.0,452.0,4768,1,2,4.0,158,2,2,4,3174.0,0.0,1.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4768,2,2,4.0,158,2,2,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,35.0,0,0.0,579.0,132.0,0.0,0.0,4771,1,1,6.0,901,3,1,6,711.0,1.0,0.0,0.0,0.0,0.0,1.0
0,3.0,0,0.0,0.0,0.0,0.0,0.0,4776,1,4,6.0,973,2,3,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,23.0,0,0.0,0.0,0.0,0.0,0.0,4776,2,4,5.0,297,2,1,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,4776,3,4,6.0,973,2,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,4776,4,4,6.0,973,2,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,30.0,0,8.0,18.0,0.0,0.0,1779.0,4779,1,1,7.0,772,2,1,3,1805.0,1.0,0.0,0.0,0.0,0.0,1.0
0,50.0,0,0.0,0.0,9.0,819.0,0.0,4781,1,1,6.0,902,3,1,1,828.0,1.0,0.0,0.0,0.0,0.0,1.0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,4789,1,1,5.0,298,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,19.0,0,794.0,0.0,2.0,0.0,191.0,4799,1,3,6.0,976,2,3,5,987.0,0.0,0.0,1.0,0.0,0.0,1.0
0,26.0,0,32.0,1017.0,1.0,0.0,755.0,4799,2,3,6.0,976,2,3,5,1805.0,0.0,0.0,1.0,0.0,0.0,1.0
0,35.0,0,611.0,0.0,409.0,0.0,20.0,4799,3,3,6.0,976,2,3,5,1040.0,0.0,0.0,1.0,0.0,0.0,1.0
0,45.0,0,0.0,0.0,61.0,199.0,514.0,4800,1,1,7.0,784,3,1,1,774.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,4802,1,2,7.0,774,2,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,74.0,0,568.0,17.0,0.0,0.0,1.0,4802,2,2,7.0,774,2,2,3,586.0,1.0,0.0,0.0,0.0,1.0,0.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,4805,1,1,7.0,160,2,108,113,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,39.0,0,1.0,0.0,1048.0,0.0,0.0,4806,1,1,5.0,312,3,1,4,1049.0,0.0,0.0,1.0,0.0,0.0,1.0
0,18.0,0,4.0,13.0,0.0,1784.0,137.0,4809,1,1,6.0,978,2,1,7,1938.0,1.0,0.0,0.0,0.0,0.0,1.0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,4811,1,1,7.0,787,3,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,4812,1,1,5.0,300,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,21.0,0,101.0,0.0,71.0,17.0,279.0,4816,1,1,6.0,908,3,1,3,468.0,1.0,0.0,0.0,0.0,1.0,0.0
0,35.0,0,0.0,6607.0,0.0,706.0,363.0,4820,1,2,2.0,190,3,2,4,7676.0,0.0,1.0,0.0,0.0,0.0,1.0
0,66.0,0,165.0,1329.0,0.0,230.0,7749.0,4820,2,2,2.0,190,3,2,4,9473.0,0.0,1.0,0.0,1.0,0.0,0.0
0,14.0,0,14.0,0.0,135.0,0.0,818.0,4821,1,1,6.0,909,3,1,4,967.0,1.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,71.0,2.0,2121.0,0.0,0.0,4824,1,1,4.0,151,3,1,2,2194.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,4825,1,1,6.0,910,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,36.0,0,0.0,2313.0,12.0,194.0,10.0,4826,1,1,5.0,313,3,1,4,2529.0,0.0,1.0,0.0,0.0,0.0,1.0
0,27.0,1,0.0,273.0,0.0,2597.0,4093.0,4833,1,2,1.0,59,3,1,4,6963.0,0.0,1.0,0.0,1.0,0.0,0.0
0,51.0,0,0.0,2387.0,0.0,1866.0,54.0,4833,2,2,2.0,191,3,1,3,4307.0,0.0,1.0,0.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,4834,1,1,7.0,790,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,46.0,0,2.0,90.0,0.0,1351.0,0.0,4835,1,1,6.0,985,2,1,2,1443.0,1.0,0.0,0.0,0.0,0.0,1.0
0,67.0,0,1365.0,0.0,1296.0,9.0,0.0,4839,1,1,6.0,914,3,1,3,2670.0,0.0,0.0,1.0,0.0,0.0,1.0
0,24.0,0,207.0,0.0,62.0,0.0,452.0,4843,1,2,7.0,779,2,2,4,721.0,1.0,0.0,0.0,0.0,0.0,1.0
0,35.0,0,0.0,607.0,0.0,0.0,1145.0,4843,2,2,7.0,779,2,2,4,1752.0,1.0,0.0,0.0,0.0,1.0,0.0
0,14.0,0,40.0,0.0,497.0,0.0,285.0,4844,1,1,6.0,916,3,1,1,822.0,1.0,0.0,0.0,0.0,0.0,1.0
1,22.0,0,0.0,0.0,0.0,0.0,0.0,4849,1,1,6.0,987,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,4852,1,1,7.0,780,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,4854,1,1,6.0,919,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,4855,1,2,7.0,781,2,2,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,4855,2,2,7.0,781,2,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,36.0,0,3341.0,0.0,558.0,0.0,0.0,4858,1,1,4.0,159,2,1,4,3899.0,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,4859,1,1,7.0,793,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,0.0,0.0,292.0,261.0,0.0,4860,1,1,6.0,921,3,1,1,553.0,1.0,0.0,0.0,0.0,1.0,0.0
0,58.0,0,70.0,0.0,292.0,356.0,0.0,4861,1,1,5.0,303,2,1,5,718.0,1.0,0.0,0.0,0.0,0.0,1.0
0,14.0,0,1538.0,22.0,0.0,11.0,2.0,4865,1,1,6.0,988,2,1,1,1573.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,0.0,8.0,0.0,433.0,482.0,4867,1,1,6.0,989,2,1,2,923.0,1.0,0.0,0.0,0.0,0.0,1.0
0,40.0,0,48.0,4.0,351.0,54.0,443.0,4869,1,1,7.0,160,2,108,113,900.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,0.0,5.0,6.0,486.0,205.0,4872,1,1,6.0,924,3,1,1,702.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,80.0,0.0,199.0,288.0,0.0,4877,1,1,6.0,928,3,1,2,567.0,0.0,0.0,1.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,4894,1,1,7.0,798,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4905,1,1,7.0,792,2,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,21.0,0,699.0,0.0,63.0,2.0,19.0,4906,1,1,7.0,800,3,1,2,783.0,1.0,0.0,0.0,0.0,0.0,1.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,4907,1,1,7.0,801,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23.0,0,115.0,464.0,0.0,0.0,20.0,4908,1,1,6.0,996,2,1,3,599.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,1299.0,0.0,0.0,0.0,0.0,4914,1,1,5.0,318,3,1,4,1299.0,0.0,0.0,1.0,0.0,0.0,1.0
0,20.0,0,637.0,0.0,0.0,193.0,0.0,4919,1,1,6.0,934,3,1,1,830.0,1.0,0.0,0.0,1.0,0.0,0.0
0,38.0,0,29.0,666.0,0.0,1641.0,7985.0,4921,1,1,2.0,196,3,1,5,10321.0,0.0,1.0,0.0,1.0,0.0,0.0
0,37.0,0,0.0,789.0,0.0,0.0,0.0,4922,1,1,5.0,319,3,1,4,789.0,1.0,0.0,0.0,1.0,0.0,0.0
0,31.0,0,1596.0,0.0,453.0,0.0,86.0,4926,1,1,5.0,307,2,1,1,2135.0,0.0,0.0,1.0,0.0,0.0,1.0
0,27.0,0,345.0,0.0,1025.0,91.0,0.0,4928,1,1,6.0,1003,2,1,2,1461.0,0.0,0.0,1.0,1.0,0.0,0.0
0,31.0,0,0.0,0.0,1010.0,9.0,0.0,4931,1,1,7.0,795,2,1,1,1019.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,97.0,41.0,0.0,436.0,52.0,4935,1,3,7.0,796,2,3,3,626.0,1.0,0.0,0.0,0.0,0.0,1.0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,4935,2,3,7.0,796,2,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,20.0,0,0.0,0.0,541.0,0.0,0.0,4935,3,3,7.0,796,2,3,3,541.0,1.0,0.0,0.0,0.0,1.0,0.0
0,36.0,0,55.0,4.0,0.0,0.0,1784.0,4936,1,1,7.0,797,2,1,1,1843.0,1.0,0.0,0.0,0.0,1.0,0.0
0,40.0,0,0.0,20.0,143.0,98.0,461.0,4947,1,1,7.0,807,3,1,2,722.0,1.0,0.0,0.0,0.0,1.0,0.0
0,25.0,0,1117.0,0.0,33.0,1238.0,0.0,4948,1,1,4.0,153,3,1,7,2388.0,0.0,0.0,1.0,0.0,0.0,1.0
1,32.0,1,0.0,0.0,0.0,0.0,0.0,4949,1,2,3.0,154,2,2,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,25.0,0,0.0,1255.0,0.0,5229.0,3152.0,4949,2,2,3.0,154,2,2,4,9636.0,0.0,1.0,0.0,1.0,0.0,0.0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,4953,1,1,7.0,160,2,108,113,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,28.0,0,1104.0,0.0,163.0,19.0,61.0,4955,1,1,6.0,1011,2,1,2,1347.0,0.0,0.0,1.0,0.0,0.0,1.0
1,58.0,0,0.0,0.0,0.0,0.0,0.0,4957,1,1,3.0,155,2,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4959,1,1,6.0,940,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,22.0,0,0.0,0.0,12.0,689.0,2.0,4960,1,1,6.0,941,3,1,1,703.0,1.0,0.0,0.0,0.0,0.0,1.0
0,61.0,0,0.0,0.0,0.0,0.0,0.0,4962,1,1,6.0,1012,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,28.0,0,0.0,9933.0,0.0,134.0,70.0,4966,1,2,2.0,197,3,2,16,10137.0,0.0,1.0,0.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,4966,2,2,2.0,197,3,2,16,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,40.0,0,0.0,0.0,0.0,0.0,127.0,4967,1,1,6.0,1013,2,1,1,127.0,1.0,0.0,0.0,1.0,0.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,4968,1,1,7.0,801,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,15.0,0,78.0,515.0,132.0,0.0,137.0,4969,1,2,6.0,1014,2,1,1,862.0,1.0,0.0,0.0,1.0,0.0,0.0
0,29.0,0,9.0,0.0,663.0,0.0,0.0,4969,2,2,7.0,802,2,1,3,672.0,1.0,0.0,0.0,0.0,1.0,0.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,4971,1,1,7.0,812,3,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,28.0,0,213.0,0.0,1317.0,199.0,0.0,4976,1,1,7.0,160,2,108,113,1729.0,1.0,0.0,0.0,0.0,1.0,0.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,4982,1,1,7.0,815,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,0.0,130.0,0.0,429.0,0.0,4984,1,2,6.0,947,3,2,3,559.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,690.0,0.0,0.0,49.0,7.0,4984,2,2,6.0,947,3,2,3,746.0,1.0,0.0,0.0,0.0,1.0,0.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,4985,1,1,6.0,948,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,16.0,0,0.0,81.0,1.0,0.0,778.0,4986,1,1,6.0,1017,2,1,3,860.0,1.0,0.0,0.0,1.0,0.0,0.0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,4988,1,1,2.0,163,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,28.0,0,0.0,610.0,1014.0,0.0,0.0,4993,1,1,5.0,320,3,1,3,1624.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,0.0,0.0,0.0,732.0,0.0,4994,1,1,7.0,817,3,1,2,732.0,1.0,0.0,0.0,0.0,0.0,1.0
0,11.0,0,0.0,0.0,0.0,0.0,0.0,5001,1,1,7.0,819,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,5002,1,1,7.0,820,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,17.0,0,0.0,0.0,0.0,0.0,0.0,5011,1,1,7.0,810,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,26.0,0,0.0,115.0,307.0,420.0,0.0,5022,1,1,7.0,160,2,108,113,842.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,5024,1,5,7.0,822,3,4,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,0.0,0.0,0.0,0.0,0.0,5024,2,5,7.0,822,3,4,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
